x-axis,3,4,MATH
second,Volt,Volt,Volt
+55.0000E-06,+47.6562500000E+00,+47.0703125000E+00,-585.9375000E-03
+55.1000E-06,+47.4609375000E+00,+47.2656250000E+00,-195.3125000E-03
+55.2000E-06,+47.7539062500E+00,+47.2656250000E+00,-488.2812500E-03
+55.3000E-06,+47.6562500000E+00,+47.1679687500E+00,-488.2812500E-03
+55.4000E-06,+47.6562500000E+00,+47.2656250000E+00,-390.6250000E-03
+55.5000E-06,+47.8515625000E+00,+47.3632812500E+00,-488.2812500E-03
+55.6000E-06,+47.8515625000E+00,+47.5585937500E+00,-292.9687500E-03
+55.7000E-06,+47.9492187500E+00,+47.3632812500E+00,-585.9375000E-03
+55.8000E-06,+48.0468750000E+00,+47.4609375000E+00,-585.9375000E-03
+55.9000E-06,+47.9492187500E+00,+47.4609375000E+00,-488.2812500E-03
+56.0000E-06,+47.9492187500E+00,+47.6562500000E+00,-292.9687500E-03
+56.1000E-06,+48.0468750000E+00,+47.7539062500E+00,-292.9687500E-03
+56.2000E-06,+48.1445312500E+00,+47.8515625000E+00,-292.9687500E-03
+56.3000E-06,+48.0468750000E+00,+47.8515625000E+00,-195.3125000E-03
+56.4000E-06,+48.3398437500E+00,+47.6562500000E+00,-683.5937500E-03
+56.5000E-06,+48.2421875000E+00,+47.9492187500E+00,-292.9687500E-03
+56.6000E-06,+48.1445312500E+00,+48.0468750000E+00,-97.6562500E-03
+56.7000E-06,+48.2421875000E+00,+47.9492187500E+00,-292.9687500E-03
+56.8000E-06,+48.5351562500E+00,+48.0468750000E+00,-488.2812500E-03
+56.9000E-06,+48.2421875000E+00,+48.1445312500E+00,-97.6562500E-03
+57.0000E-06,+48.5351562500E+00,+47.9492187500E+00,-585.9375000E-03
+57.1000E-06,+48.2421875000E+00,+48.3398437500E+00,+97.6562500E-03
+57.2000E-06,+48.4375000000E+00,+48.1445312500E+00,-292.9687500E-03
+57.3000E-06,+48.6328125000E+00,+48.2421875000E+00,-390.6250000E-03
+57.4000E-06,+48.6328125000E+00,+48.3398437500E+00,-292.9687500E-03
+57.5000E-06,+48.7304687500E+00,+48.4375000000E+00,-292.9687500E-03
+57.6000E-06,+48.8281250000E+00,+48.6328125000E+00,-195.3125000E-03
+57.7000E-06,+48.7304687500E+00,+48.4375000000E+00,-292.9687500E-03
+57.8000E-06,+48.7304687500E+00,+48.7304687500E+00,-0.0E+00
+57.9000E-06,+49.0234375000E+00,+48.6328125000E+00,-390.6250000E-03
+58.0000E-06,+48.7304687500E+00,+48.7304687500E+00,-0.0E+00
+58.1000E-06,+49.0234375000E+00,+48.8281250000E+00,-195.3125000E-03
+58.2000E-06,+48.9257812500E+00,+48.7304687500E+00,-195.3125000E-03
+58.3000E-06,+49.1210937500E+00,+48.6328125000E+00,-488.2812500E-03
+58.4000E-06,+49.1210937500E+00,+48.9257812500E+00,-195.3125000E-03
+58.5000E-06,+49.2187500000E+00,+48.8281250000E+00,-390.6250000E-03
+58.6000E-06,+49.0234375000E+00,+48.8281250000E+00,-195.3125000E-03
+58.7000E-06,+49.3164062500E+00,+48.8281250000E+00,-488.2812500E-03
+58.8000E-06,+49.1210937500E+00,+49.0234375000E+00,-97.6562500E-03
+58.9000E-06,+49.2187500000E+00,+49.1210937500E+00,-97.6562500E-03
+59.0000E-06,+49.3164062500E+00,+49.2187500000E+00,-97.6562500E-03
+59.1000E-06,+49.4140625000E+00,+49.3164062500E+00,-97.6562500E-03
+59.2000E-06,+49.4140625000E+00,+49.2187500000E+00,-195.3125000E-03
+59.3000E-06,+49.7070312500E+00,+49.3164062500E+00,-390.6250000E-03
+59.4000E-06,+49.8046875000E+00,+49.4140625000E+00,-390.6250000E-03
+59.5000E-06,+49.7070312500E+00,+49.4140625000E+00,-292.9687500E-03
+59.6000E-06,+49.6093750000E+00,+49.6093750000E+00,-0.0E+00
+59.7000E-06,+49.7070312500E+00,+49.3164062500E+00,-390.6250000E-03
+59.8000E-06,+49.8046875000E+00,+49.6093750000E+00,-195.3125000E-03
+59.9000E-06,+50.0000000000E+00,+49.6093750000E+00,-390.6250000E-03
+60.0000E-06,+49.7070312500E+00,+49.7070312500E+00,-0.0E+00
+60.1000E-06,+50.0000000000E+00,+49.7070312500E+00,-292.9687500E-03
+60.2000E-06,+49.9023437500E+00,+49.7070312500E+00,-195.3125000E-03
+60.3000E-06,+50.0000000000E+00,+49.8046875000E+00,-195.3125000E-03
+60.4000E-06,+50.0976562500E+00,+50.0000000000E+00,-97.6562500E-03
+60.5000E-06,+50.2929687500E+00,+49.9023437500E+00,-390.6250000E-03
+60.6000E-06,+50.0976562500E+00,+49.7070312500E+00,-390.6250000E-03
+60.7000E-06,+50.1953125000E+00,+49.8046875000E+00,-390.6250000E-03
+60.8000E-06,+50.3906250000E+00,+49.9023437500E+00,-488.2812500E-03
+60.9000E-06,+50.2929687500E+00,+50.0000000000E+00,-292.9687500E-03
+61.0000E-06,+50.3906250000E+00,+50.0976562500E+00,-292.9687500E-03
+61.1000E-06,+50.3906250000E+00,+50.0000000000E+00,-390.6250000E-03
+61.2000E-06,+50.5859375000E+00,+50.0000000000E+00,-585.9375000E-03
+61.3000E-06,+50.5859375000E+00,+50.1953125000E+00,-390.6250000E-03
+61.4000E-06,+50.7812500000E+00,+50.3906250000E+00,-390.6250000E-03
+61.5000E-06,+50.4882812500E+00,+50.4882812500E+00,-0.0E+00
+61.6000E-06,+50.7812500000E+00,+50.2929687500E+00,-488.2812500E-03
+61.7000E-06,+50.5859375000E+00,+50.4882812500E+00,-97.6562500E-03
+61.8000E-06,+50.7812500000E+00,+50.4882812500E+00,-292.9687500E-03
+61.9000E-06,+50.8789062500E+00,+50.2929687500E+00,-585.9375000E-03
+62.0000E-06,+50.7812500000E+00,+50.4882812500E+00,-292.9687500E-03
+62.1000E-06,+50.8789062500E+00,+50.5859375000E+00,-292.9687500E-03
+62.2000E-06,+50.9765625000E+00,+50.5859375000E+00,-390.6250000E-03
+62.3000E-06,+50.8789062500E+00,+50.7812500000E+00,-97.6562500E-03
+62.4000E-06,+51.1718750000E+00,+50.6835937500E+00,-488.2812500E-03
+62.5000E-06,+51.0742187500E+00,+50.7812500000E+00,-292.9687500E-03
+62.6000E-06,+51.2695312500E+00,+50.8789062500E+00,-390.6250000E-03
+62.7000E-06,+51.1718750000E+00,+50.8789062500E+00,-292.9687500E-03
+62.8000E-06,+51.2695312500E+00,+50.8789062500E+00,-390.6250000E-03
+62.9000E-06,+51.3671875000E+00,+51.0742187500E+00,-292.9687500E-03
+63.0000E-06,+51.2695312500E+00,+50.9765625000E+00,-292.9687500E-03
+63.1000E-06,+51.3671875000E+00,+51.1718750000E+00,-195.3125000E-03
+63.2000E-06,+51.4648437500E+00,+50.8789062500E+00,-585.9375000E-03
+63.3000E-06,+51.3671875000E+00,+50.8789062500E+00,-488.2812500E-03
+63.4000E-06,+51.4648437500E+00,+51.4648437500E+00,-0.0E+00
+63.5000E-06,+51.5625000000E+00,+51.1718750000E+00,-390.6250000E-03
+63.6000E-06,+51.5625000000E+00,+51.3671875000E+00,-195.3125000E-03
+63.7000E-06,+51.6601562500E+00,+51.3671875000E+00,-292.9687500E-03
+63.8000E-06,+51.6601562500E+00,+51.4648437500E+00,-195.3125000E-03
+63.9000E-06,+51.5625000000E+00,+51.3671875000E+00,-195.3125000E-03
+64.0000E-06,+51.7578125000E+00,+51.4648437500E+00,-292.9687500E-03
+64.1000E-06,+51.7578125000E+00,+51.6601562500E+00,-97.6562500E-03
+64.2000E-06,+52.0507812500E+00,+51.5625000000E+00,-488.2812500E-03
+64.3000E-06,+51.8554687500E+00,+51.7578125000E+00,-97.6562500E-03
+64.4000E-06,+51.9531250000E+00,+51.9531250000E+00,-0.0E+00
+64.5000E-06,+51.9531250000E+00,+51.5625000000E+00,-390.6250000E-03
+64.6000E-06,+52.0507812500E+00,+51.8554687500E+00,-195.3125000E-03
+64.7000E-06,+51.9531250000E+00,+52.2460937500E+00,+292.9687500E-03
+64.8000E-06,+52.3437500000E+00,+51.9531250000E+00,-390.6250000E-03
+64.9000E-06,+52.2460937500E+00,+51.9531250000E+00,-292.9687500E-03
+65.0000E-06,+52.2460937500E+00,+52.0507812500E+00,-195.3125000E-03
+65.1000E-06,+52.2460937500E+00,+51.9531250000E+00,-292.9687500E-03
+65.2000E-06,+52.3437500000E+00,+52.1484375000E+00,-195.3125000E-03
+65.3000E-06,+52.4414062500E+00,+52.3437500000E+00,-97.6562500E-03
+65.4000E-06,+52.4414062500E+00,+52.2460937500E+00,-195.3125000E-03
+65.5000E-06,+52.3437500000E+00,+52.2460937500E+00,-97.6562500E-03
+65.6000E-06,+52.4414062500E+00,+52.1484375000E+00,-292.9687500E-03
+65.7000E-06,+52.4414062500E+00,+52.3437500000E+00,-97.6562500E-03
+65.8000E-06,+52.5390625000E+00,+52.2460937500E+00,-292.9687500E-03
+65.9000E-06,+52.6367187500E+00,+52.4414062500E+00,-195.3125000E-03
+66.0000E-06,+52.6367187500E+00,+52.4414062500E+00,-195.3125000E-03
+66.1000E-06,+52.9296875000E+00,+52.6367187500E+00,-292.9687500E-03
+66.2000E-06,+52.9296875000E+00,+52.5390625000E+00,-390.6250000E-03
+66.3000E-06,+52.8320312500E+00,+52.7343750000E+00,-97.6562500E-03
+66.4000E-06,+52.9296875000E+00,+52.7343750000E+00,-195.3125000E-03
+66.5000E-06,+52.9296875000E+00,+52.9296875000E+00,-0.0E+00
+66.6000E-06,+53.1250000000E+00,+52.9296875000E+00,-195.3125000E-03
+66.7000E-06,+52.9296875000E+00,+53.0273437500E+00,+97.6562500E-03
+66.8000E-06,+53.2226562500E+00,+52.7343750000E+00,-488.2812500E-03
+66.9000E-06,+53.2226562500E+00,+52.8320312500E+00,-390.6250000E-03
+67.0000E-06,+53.5156250000E+00,+53.0273437500E+00,-488.2812500E-03
+67.1000E-06,+53.5156250000E+00,+52.9296875000E+00,-585.9375000E-03
+67.2000E-06,+53.3203125000E+00,+53.1250000000E+00,-195.3125000E-03
+67.3000E-06,+53.5156250000E+00,+53.2226562500E+00,-292.9687500E-03
+67.4000E-06,+53.5156250000E+00,+53.0273437500E+00,-488.2812500E-03
+67.5000E-06,+53.7109375000E+00,+53.2226562500E+00,-488.2812500E-03
+67.6000E-06,+53.5156250000E+00,+53.2226562500E+00,-292.9687500E-03
+67.7000E-06,+53.8085937500E+00,+53.3203125000E+00,-488.2812500E-03
+67.8000E-06,+53.8085937500E+00,+53.2226562500E+00,-585.9375000E-03
+67.9000E-06,+53.5156250000E+00,+53.3203125000E+00,-195.3125000E-03
+68.0000E-06,+53.9062500000E+00,+53.5156250000E+00,-390.6250000E-03
+68.1000E-06,+53.8085937500E+00,+53.5156250000E+00,-292.9687500E-03
+68.2000E-06,+53.8085937500E+00,+53.3203125000E+00,-488.2812500E-03
+68.3000E-06,+54.1015625000E+00,+53.5156250000E+00,-585.9375000E-03
+68.4000E-06,+54.0039062500E+00,+53.7109375000E+00,-292.9687500E-03
+68.5000E-06,+54.1992187500E+00,+53.6132812500E+00,-585.9375000E-03
+68.6000E-06,+54.1015625000E+00,+53.5156250000E+00,-585.9375000E-03
+68.7000E-06,+54.1015625000E+00,+53.6132812500E+00,-488.2812500E-03
+68.8000E-06,+54.1015625000E+00,+53.9062500000E+00,-195.3125000E-03
+68.9000E-06,+54.1015625000E+00,+54.0039062500E+00,-97.6562500E-03
+69.0000E-06,+54.3945312500E+00,+54.0039062500E+00,-390.6250000E-03
+69.1000E-06,+54.3945312500E+00,+53.9062500000E+00,-488.2812500E-03
+69.2000E-06,+54.1015625000E+00,+54.0039062500E+00,-97.6562500E-03
+69.3000E-06,+54.4921875000E+00,+54.1992187500E+00,-292.9687500E-03
+69.4000E-06,+54.4921875000E+00,+54.1015625000E+00,-390.6250000E-03
+69.5000E-06,+54.3945312500E+00,+54.1992187500E+00,-195.3125000E-03
+69.6000E-06,+54.3945312500E+00,+54.2968750000E+00,-97.6562500E-03
+69.7000E-06,+54.3945312500E+00,+54.2968750000E+00,-97.6562500E-03
+69.8000E-06,+54.7851562500E+00,+54.2968750000E+00,-488.2812500E-03
+69.9000E-06,+54.5898437500E+00,+54.2968750000E+00,-292.9687500E-03
+70.0000E-06,+54.5898437500E+00,+54.3945312500E+00,-195.3125000E-03
+70.1000E-06,+54.9804687500E+00,+54.4921875000E+00,-488.2812500E-03
+70.2000E-06,+54.8828125000E+00,+54.5898437500E+00,-292.9687500E-03
+70.3000E-06,+54.9804687500E+00,+54.5898437500E+00,-390.6250000E-03
+70.4000E-06,+54.9804687500E+00,+54.6875000000E+00,-292.9687500E-03
+70.5000E-06,+54.8828125000E+00,+54.6875000000E+00,-195.3125000E-03
+70.6000E-06,+54.9804687500E+00,+54.7851562500E+00,-195.3125000E-03
+70.7000E-06,+54.9804687500E+00,+54.8828125000E+00,-97.6562500E-03
+70.8000E-06,+55.1757812500E+00,+55.1757812500E+00,-0.0E+00
+70.9000E-06,+55.1757812500E+00,+54.7851562500E+00,-390.6250000E-03
+71.0000E-06,+55.2734375000E+00,+55.0781250000E+00,-195.3125000E-03
+71.1000E-06,+55.1757812500E+00,+55.0781250000E+00,-97.6562500E-03
+71.2000E-06,+55.1757812500E+00,+54.8828125000E+00,-292.9687500E-03
+71.3000E-06,+55.4687500000E+00,+54.9804687500E+00,-488.2812500E-03
+71.4000E-06,+55.4687500000E+00,+55.0781250000E+00,-390.6250000E-03
+71.5000E-06,+55.2734375000E+00,+55.1757812500E+00,-97.6562500E-03
+71.6000E-06,+55.4687500000E+00,+55.2734375000E+00,-195.3125000E-03
+71.7000E-06,+55.5664062500E+00,+55.1757812500E+00,-390.6250000E-03
+71.8000E-06,+55.6640625000E+00,+55.1757812500E+00,-488.2812500E-03
+71.9000E-06,+55.6640625000E+00,+55.2734375000E+00,-390.6250000E-03
+72.0000E-06,+55.5664062500E+00,+55.4687500000E+00,-97.6562500E-03
+72.1000E-06,+55.7617187500E+00,+55.6640625000E+00,-97.6562500E-03
+72.2000E-06,+55.8593750000E+00,+55.4687500000E+00,-390.6250000E-03
+72.3000E-06,+55.7617187500E+00,+55.6640625000E+00,-97.6562500E-03
+72.4000E-06,+55.8593750000E+00,+55.7617187500E+00,-97.6562500E-03
+72.5000E-06,+55.8593750000E+00,+55.5664062500E+00,-292.9687500E-03
+72.6000E-06,+55.9570312500E+00,+55.6640625000E+00,-292.9687500E-03
+72.7000E-06,+55.8593750000E+00,+55.7617187500E+00,-97.6562500E-03
+72.8000E-06,+56.2500000000E+00,+55.5664062500E+00,-683.5937500E-03
+72.9000E-06,+56.1523437500E+00,+55.7617187500E+00,-390.6250000E-03
+73.0000E-06,+56.1523437500E+00,+55.8593750000E+00,-292.9687500E-03
+73.1000E-06,+56.1523437500E+00,+55.8593750000E+00,-292.9687500E-03
+73.2000E-06,+56.3476562500E+00,+56.0546875000E+00,-292.9687500E-03
+73.3000E-06,+56.1523437500E+00,+56.0546875000E+00,-97.6562500E-03
+73.4000E-06,+56.1523437500E+00,+56.3476562500E+00,+195.3125000E-03
+73.5000E-06,+56.4453125000E+00,+56.0546875000E+00,-390.6250000E-03
+73.6000E-06,+56.3476562500E+00,+56.1523437500E+00,-195.3125000E-03
+73.7000E-06,+56.5429687500E+00,+56.1523437500E+00,-390.6250000E-03
+73.8000E-06,+56.4453125000E+00,+56.1523437500E+00,-292.9687500E-03
+73.9000E-06,+56.6406250000E+00,+56.5429687500E+00,-97.6562500E-03
+74.0000E-06,+56.8359375000E+00,+56.4453125000E+00,-390.6250000E-03
+74.1000E-06,+56.6406250000E+00,+56.5429687500E+00,-97.6562500E-03
+74.2000E-06,+56.5429687500E+00,+56.5429687500E+00,-0.0E+00
+74.3000E-06,+56.7382812500E+00,+56.5429687500E+00,-195.3125000E-03
+74.4000E-06,+56.8359375000E+00,+56.5429687500E+00,-292.9687500E-03
+74.5000E-06,+56.5429687500E+00,+56.6406250000E+00,+97.6562500E-03
+74.6000E-06,+56.9335937500E+00,+56.6406250000E+00,-292.9687500E-03
+74.7000E-06,+57.0312500000E+00,+56.7382812500E+00,-292.9687500E-03
+74.8000E-06,+56.8359375000E+00,+56.7382812500E+00,-97.6562500E-03
+74.9000E-06,+57.0312500000E+00,+56.9335937500E+00,-97.6562500E-03
+75.0000E-06,+57.0312500000E+00,+56.8359375000E+00,-195.3125000E-03
+75.1000E-06,+56.9335937500E+00,+57.1289062500E+00,+195.3125000E-03
+75.2000E-06,+57.0312500000E+00,+57.1289062500E+00,+97.6562500E-03
+75.3000E-06,+57.3242187500E+00,+57.0312500000E+00,-292.9687500E-03
+75.4000E-06,+57.3242187500E+00,+57.2265625000E+00,-97.6562500E-03
+75.5000E-06,+57.2265625000E+00,+57.2265625000E+00,-0.0E+00
+75.6000E-06,+57.4218750000E+00,+57.0312500000E+00,-390.6250000E-03
+75.7000E-06,+57.5195312500E+00,+57.3242187500E+00,-195.3125000E-03
+75.8000E-06,+57.5195312500E+00,+57.2265625000E+00,-292.9687500E-03
+75.9000E-06,+57.4218750000E+00,+57.4218750000E+00,+0.0E+00
+76.0000E-06,+57.5195312500E+00,+57.5195312500E+00,+0.0E+00
+76.1000E-06,+57.5195312500E+00,+57.7148437500E+00,+195.3125000E-03
+76.2000E-06,+57.5195312500E+00,+57.6171875000E+00,+97.6562500E-03
+76.3000E-06,+57.5195312500E+00,+57.5195312500E+00,-0.0E+00
+76.4000E-06,+57.8125000000E+00,+57.6171875000E+00,-195.3125000E-03
+76.5000E-06,+57.7148437500E+00,+57.6171875000E+00,-97.6562500E-03
+76.6000E-06,+57.8125000000E+00,+57.7148437500E+00,-97.6562500E-03
+76.7000E-06,+57.9101562500E+00,+57.8125000000E+00,-97.6562500E-03
+76.8000E-06,+57.8125000000E+00,+57.9101562500E+00,+97.6562500E-03
+76.9000E-06,+57.9101562500E+00,+58.0078125000E+00,+97.6562500E-03
+77.0000E-06,+58.0078125000E+00,+57.9101562500E+00,-97.6562500E-03
+77.1000E-06,+58.1054687500E+00,+57.9101562500E+00,-195.3125000E-03
+77.2000E-06,+58.0078125000E+00,+58.0078125000E+00,-0.0E+00
+77.3000E-06,+58.0078125000E+00,+57.9101562500E+00,-97.6562500E-03
+77.4000E-06,+58.2031250000E+00,+57.9101562500E+00,-292.9687500E-03
+77.5000E-06,+58.2031250000E+00,+58.1054687500E+00,-97.6562500E-03
+77.6000E-06,+58.3984375000E+00,+58.2031250000E+00,-195.3125000E-03
+77.7000E-06,+58.2031250000E+00,+58.2031250000E+00,-0.0E+00
+77.8000E-06,+58.3984375000E+00,+58.3007812500E+00,-97.6562500E-03
+77.9000E-06,+58.4960937500E+00,+58.0078125000E+00,-488.2812500E-03
+78.0000E-06,+58.3984375000E+00,+58.3007812500E+00,-97.6562500E-03
+78.1000E-06,+58.5937500000E+00,+58.2031250000E+00,-390.6250000E-03
+78.2000E-06,+58.4960937500E+00,+58.3984375000E+00,-97.6562500E-03
+78.3000E-06,+58.5937500000E+00,+58.3007812500E+00,-292.9687500E-03
+78.4000E-06,+58.5937500000E+00,+58.4960937500E+00,-97.6562500E-03
+78.5000E-06,+58.5937500000E+00,+58.5937500000E+00,-0.0E+00
+78.6000E-06,+58.8867187500E+00,+58.5937500000E+00,-292.9687500E-03
+78.7000E-06,+58.9843750000E+00,+58.6914062500E+00,-292.9687500E-03
+78.8000E-06,+58.9843750000E+00,+58.7890625000E+00,-195.3125000E-03
+78.9000E-06,+58.8867187500E+00,+58.7890625000E+00,-97.6562500E-03
+79.0000E-06,+59.0820312500E+00,+58.7890625000E+00,-292.9687500E-03
+79.1000E-06,+58.9843750000E+00,+58.9843750000E+00,-0.0E+00
+79.2000E-06,+59.1796875000E+00,+58.9843750000E+00,-195.3125000E-03
+79.3000E-06,+59.0820312500E+00,+59.0820312500E+00,+0.0E+00
+79.4000E-06,+59.0820312500E+00,+59.1796875000E+00,+97.6562500E-03
+79.5000E-06,+59.2773437500E+00,+59.0820312500E+00,-195.3125000E-03
+79.6000E-06,+59.3750000000E+00,+59.1796875000E+00,-195.3125000E-03
+79.7000E-06,+59.2773437500E+00,+59.3750000000E+00,+97.6562500E-03
+79.8000E-06,+59.3750000000E+00,+59.1796875000E+00,-195.3125000E-03
+79.9000E-06,+59.2773437500E+00,+58.9843750000E+00,-292.9687500E-03
+80.0000E-06,+59.3750000000E+00,+59.1796875000E+00,-195.3125000E-03
+80.1000E-06,+59.3750000000E+00,+59.3750000000E+00,-0.0E+00
+80.2000E-06,+59.5703125000E+00,+59.3750000000E+00,-195.3125000E-03
+80.3000E-06,+59.6679687500E+00,+59.3750000000E+00,-292.9687500E-03
+80.4000E-06,+59.6679687500E+00,+59.4726562500E+00,-195.3125000E-03
+80.5000E-06,+59.7656250000E+00,+59.4726562500E+00,-292.9687500E-03
+80.6000E-06,+59.8632812500E+00,+59.4726562500E+00,-390.6250000E-03
+80.7000E-06,+59.7656250000E+00,+59.4726562500E+00,-292.9687500E-03
+80.8000E-06,+59.6679687500E+00,+59.6679687500E+00,+0.0E+00
+80.9000E-06,+59.7656250000E+00,+59.8632812500E+00,+97.6562500E-03
+81.0000E-06,+59.9609375000E+00,+59.8632812500E+00,-97.6562500E-03
+81.1000E-06,+59.6679687500E+00,+59.8632812500E+00,+195.3125000E-03
+81.2000E-06,+59.8632812500E+00,+59.6679687500E+00,-195.3125000E-03
+81.3000E-06,+59.9609375000E+00,+60.0585937500E+00,+97.6562500E-03
+81.4000E-06,+60.0585937500E+00,+59.9609375000E+00,-97.6562500E-03
+81.5000E-06,+60.2539062500E+00,+59.7656250000E+00,-488.2812500E-03
+81.6000E-06,+60.3515625000E+00,+59.9609375000E+00,-390.6250000E-03
+81.7000E-06,+60.1562500000E+00,+59.9609375000E+00,-195.3125000E-03
+81.8000E-06,+60.0585937500E+00,+60.3515625000E+00,+292.9687500E-03
+81.9000E-06,+60.1562500000E+00,+60.2539062500E+00,+97.6562500E-03
+82.0000E-06,+60.3515625000E+00,+60.3515625000E+00,+0.0E+00
+82.1000E-06,+60.2539062500E+00,+60.3515625000E+00,+97.6562500E-03
+82.2000E-06,+60.2539062500E+00,+60.2539062500E+00,+0.0E+00
+82.3000E-06,+60.3515625000E+00,+60.4492187500E+00,+97.6562500E-03
+82.4000E-06,+60.6445312500E+00,+60.5468750000E+00,-97.6562500E-03
+82.5000E-06,+60.3515625000E+00,+60.4492187500E+00,+97.6562500E-03
+82.6000E-06,+60.4492187500E+00,+60.5468750000E+00,+97.6562500E-03
+82.7000E-06,+60.6445312500E+00,+60.6445312500E+00,+0.0E+00
+82.8000E-06,+60.6445312500E+00,+61.0351562500E+00,+390.6250000E-03
+82.9000E-06,+60.8398437500E+00,+60.7421875000E+00,-97.6562500E-03
+83.0000E-06,+60.8398437500E+00,+60.8398437500E+00,-0.0E+00
+83.1000E-06,+61.1328125000E+00,+60.9375000000E+00,-195.3125000E-03
+83.2000E-06,+60.7421875000E+00,+60.9375000000E+00,+195.3125000E-03
+83.3000E-06,+60.9375000000E+00,+61.3281250000E+00,+390.6250000E-03
+83.4000E-06,+60.8398437500E+00,+61.0351562500E+00,+195.3125000E-03
+83.5000E-06,+61.0351562500E+00,+61.2304687500E+00,+195.3125000E-03
+83.6000E-06,+60.8398437500E+00,+61.0351562500E+00,+195.3125000E-03
+83.7000E-06,+61.2304687500E+00,+60.9375000000E+00,-292.9687500E-03
+83.8000E-06,+61.3281250000E+00,+61.1328125000E+00,-195.3125000E-03
+83.9000E-06,+61.3281250000E+00,+61.2304687500E+00,-97.6562500E-03
+84.0000E-06,+61.1328125000E+00,+61.2304687500E+00,+97.6562500E-03
+84.1000E-06,+61.4257812500E+00,+61.5234375000E+00,+97.6562500E-03
+84.2000E-06,+61.6210937500E+00,+61.2304687500E+00,-390.6250000E-03
+84.3000E-06,+61.6210937500E+00,+61.4257812500E+00,-195.3125000E-03
+84.4000E-06,+61.6210937500E+00,+61.2304687500E+00,-390.6250000E-03
+84.5000E-06,+61.5234375000E+00,+61.5234375000E+00,+0.0E+00
+84.6000E-06,+61.5234375000E+00,+61.5234375000E+00,+0.0E+00
+84.7000E-06,+61.5234375000E+00,+61.7187500000E+00,+195.3125000E-03
+84.8000E-06,+61.6210937500E+00,+61.5234375000E+00,-97.6562500E-03
+84.9000E-06,+61.4257812500E+00,+61.6210937500E+00,+195.3125000E-03
+85.0000E-06,+61.8164062500E+00,+61.7187500000E+00,-97.6562500E-03
+85.1000E-06,+61.9140625000E+00,+61.7187500000E+00,-195.3125000E-03
+85.2000E-06,+61.8164062500E+00,+61.8164062500E+00,-0.0E+00
+85.3000E-06,+62.0117187500E+00,+61.8164062500E+00,-195.3125000E-03
+85.4000E-06,+61.8164062500E+00,+61.8164062500E+00,-0.0E+00
+85.5000E-06,+62.1093750000E+00,+61.9140625000E+00,-195.3125000E-03
+85.6000E-06,+62.3046875000E+00,+62.2070312500E+00,-97.6562500E-03
+85.7000E-06,+62.1093750000E+00,+62.3046875000E+00,+195.3125000E-03
+85.8000E-06,+62.1093750000E+00,+62.4023437500E+00,+292.9687500E-03
+85.9000E-06,+62.2070312500E+00,+62.3046875000E+00,+97.6562500E-03
+86.0000E-06,+62.3046875000E+00,+62.0117187500E+00,-292.9687500E-03
+86.1000E-06,+62.3046875000E+00,+62.3046875000E+00,-0.0E+00
+86.2000E-06,+62.5000000000E+00,+62.2070312500E+00,-292.9687500E-03
+86.3000E-06,+62.4023437500E+00,+62.2070312500E+00,-195.3125000E-03
+86.4000E-06,+62.5000000000E+00,+62.5000000000E+00,+0.0E+00
+86.5000E-06,+62.5000000000E+00,+62.6953125000E+00,+195.3125000E-03
+86.6000E-06,+62.5976562500E+00,+62.5976562500E+00,+0.0E+00
+86.7000E-06,+62.5976562500E+00,+62.6953125000E+00,+97.6562500E-03
+86.8000E-06,+62.5976562500E+00,+62.7929687500E+00,+195.3125000E-03
+86.9000E-06,+62.9882812500E+00,+62.8906250000E+00,-97.6562500E-03
+87.0000E-06,+62.8906250000E+00,+62.8906250000E+00,+0.0E+00
+87.1000E-06,+62.8906250000E+00,+62.8906250000E+00,+0.0E+00
+87.2000E-06,+62.7929687500E+00,+62.8906250000E+00,+97.6562500E-03
+87.3000E-06,+62.9882812500E+00,+62.6953125000E+00,-292.9687500E-03
+87.4000E-06,+62.8906250000E+00,+63.0859375000E+00,+195.3125000E-03
+87.5000E-06,+62.8906250000E+00,+63.0859375000E+00,+195.3125000E-03
+87.6000E-06,+63.0859375000E+00,+63.0859375000E+00,+0.0E+00
+87.7000E-06,+62.9882812500E+00,+63.0859375000E+00,+97.6562500E-03
+87.8000E-06,+63.2812500000E+00,+63.2812500000E+00,+0.0E+00
+87.9000E-06,+63.0859375000E+00,+63.1835937500E+00,+97.6562500E-03
+88.0000E-06,+63.1835937500E+00,+63.4765625000E+00,+292.9687500E-03
+88.1000E-06,+63.2812500000E+00,+63.1835937500E+00,-97.6562500E-03
+88.2000E-06,+63.3789062500E+00,+63.4765625000E+00,+97.6562500E-03
+88.3000E-06,+63.1835937500E+00,+63.2812500000E+00,+97.6562500E-03
+88.4000E-06,+63.4765625000E+00,+63.2812500000E+00,-195.3125000E-03
+88.5000E-06,+63.3789062500E+00,+63.2812500000E+00,-97.6562500E-03
+88.6000E-06,+63.3789062500E+00,+63.4765625000E+00,+97.6562500E-03
+88.7000E-06,+63.4765625000E+00,+63.5742187500E+00,+97.6562500E-03
+88.8000E-06,+63.3789062500E+00,+63.5742187500E+00,+195.3125000E-03
+88.9000E-06,+63.4765625000E+00,+63.6718750000E+00,+195.3125000E-03
+89.0000E-06,+63.7695312500E+00,+63.6718750000E+00,-97.6562500E-03
+89.1000E-06,+63.7695312500E+00,+63.9648437500E+00,+195.3125000E-03
