x-axis,3,4,MATH
second,Volt,Volt,Volt
-9.0000E-06,+17.4804687500E+00,+16.6992187500E+00,-781.2500000E-03
-8.8000E-06,+17.5781250000E+00,+16.6992187500E+00,-878.9062500E-03
-8.6000E-06,+17.6757812500E+00,+16.6992187500E+00,-976.5625000E-03
-8.4000E-06,+17.7734375000E+00,+16.9921875000E+00,-781.2500000E-03
-8.2000E-06,+17.8710937500E+00,+16.7968750000E+00,-1.0742187500E+00
-8.0000E-06,+18.0664062500E+00,+17.0898437500E+00,-976.5625000E-03
-7.8000E-06,+18.1640625000E+00,+17.1875000000E+00,-976.5625000E-03
-7.6000E-06,+17.9687500000E+00,+17.2851562500E+00,-683.5937500E-03
-7.4000E-06,+18.3593750000E+00,+17.3828125000E+00,-976.5625000E-03
-7.2000E-06,+18.4570312500E+00,+17.3828125000E+00,-1.0742187500E+00
-7.0000E-06,+18.5546875000E+00,+17.4804687500E+00,-1.0742187500E+00
-6.8000E-06,+18.5546875000E+00,+17.6757812500E+00,-878.9062500E-03
-6.6000E-06,+18.6523437500E+00,+17.7734375000E+00,-878.9062500E-03
-6.4000E-06,+18.6523437500E+00,+17.7734375000E+00,-878.9062500E-03
-6.2000E-06,+18.8476562500E+00,+17.8710937500E+00,-976.5625000E-03
-6.0000E-06,+18.8476562500E+00,+18.0664062500E+00,-781.2500000E-03
-5.8000E-06,+19.2382812500E+00,+18.1640625000E+00,-1.0742187500E+00
-5.6000E-06,+19.1406250000E+00,+18.1640625000E+00,-976.5625000E-03
-5.4000E-06,+19.2382812500E+00,+18.3593750000E+00,-878.9062500E-03
-5.2000E-06,+19.5312500000E+00,+18.5546875000E+00,-976.5625000E-03
-5.0000E-06,+19.3359375000E+00,+18.6523437500E+00,-683.5937500E-03
-4.8000E-06,+19.5312500000E+00,+18.6523437500E+00,-878.9062500E-03
-4.6000E-06,+19.4335937500E+00,+18.6523437500E+00,-781.2500000E-03
-4.4000E-06,+19.6289062500E+00,+18.7500000000E+00,-878.9062500E-03
-4.2000E-06,+19.8242187500E+00,+18.8476562500E+00,-976.5625000E-03
-4.0000E-06,+19.8242187500E+00,+18.9453125000E+00,-878.9062500E-03
-3.8000E-06,+19.9218750000E+00,+18.9453125000E+00,-976.5625000E-03
-3.6000E-06,+20.1171875000E+00,+19.2382812500E+00,-878.9062500E-03
-3.4000E-06,+20.2148437500E+00,+19.1406250000E+00,-1.0742187500E+00
-3.2000E-06,+20.2148437500E+00,+19.3359375000E+00,-878.9062500E-03
-3.0000E-06,+20.3125000000E+00,+19.4335937500E+00,-878.9062500E-03
-2.8000E-06,+20.4101562500E+00,+19.4335937500E+00,-976.5625000E-03
-2.6000E-06,+20.3125000000E+00,+19.6289062500E+00,-683.5937500E-03
-2.4000E-06,+20.5078125000E+00,+19.9218750000E+00,-585.9375000E-03
-2.2000E-06,+20.8007812500E+00,+19.7265625000E+00,-1.0742187500E+00
-2.0000E-06,+20.8984375000E+00,+20.0195312500E+00,-878.9062500E-03
-1.8000E-06,+20.8984375000E+00,+19.9218750000E+00,-976.5625000E-03
-1.6000E-06,+20.9960937500E+00,+20.2148437500E+00,-781.2500000E-03
-1.4000E-06,+21.1914062500E+00,+20.2148437500E+00,-976.5625000E-03
-1.2000E-06,+21.1914062500E+00,+20.3125000000E+00,-878.9062500E-03
-1.0000E-06,+21.1914062500E+00,+20.4101562500E+00,-781.2500000E-03
-800.0E-09,+21.1914062500E+00,+20.4101562500E+00,-781.2500000E-03
-600.0E-09,+21.3867187500E+00,+20.6054687500E+00,-781.2500000E-03
-400.0E-09,+21.6796875000E+00,+20.7031250000E+00,-976.5625000E-03
-200.0E-09,+21.5820312500E+00,+20.8007812500E+00,-781.2500000E-03
+0.0E+00,+21.6796875000E+00,+20.8007812500E+00,-878.9062500E-03
+200.0E-09,+21.7773437500E+00,+20.8984375000E+00,-878.9062500E-03
+400.0E-09,+21.9726562500E+00,+20.8984375000E+00,-1.0742187500E+00
+600.0E-09,+21.9726562500E+00,+21.1914062500E+00,-781.2500000E-03
+800.0E-09,+22.0703125000E+00,+21.3867187500E+00,-683.5937500E-03
+1.0000E-06,+21.9726562500E+00,+21.2890625000E+00,-683.5937500E-03
+1.2000E-06,+22.2656250000E+00,+21.4843750000E+00,-781.2500000E-03
+1.4000E-06,+22.4609375000E+00,+21.4843750000E+00,-976.5625000E-03
+1.6000E-06,+22.3632812500E+00,+21.6796875000E+00,-683.5937500E-03
+1.8000E-06,+22.4609375000E+00,+21.7773437500E+00,-683.5937500E-03
+2.0000E-06,+22.5585937500E+00,+21.7773437500E+00,-781.2500000E-03
+2.2000E-06,+22.7539062500E+00,+21.8750000000E+00,-878.9062500E-03
+2.4000E-06,+22.8515625000E+00,+22.0703125000E+00,-781.2500000E-03
+2.6000E-06,+23.0468750000E+00,+22.1679687500E+00,-878.9062500E-03
+2.8000E-06,+23.0468750000E+00,+22.2656250000E+00,-781.2500000E-03
+3.0000E-06,+23.0468750000E+00,+22.3632812500E+00,-683.5937500E-03
+3.2000E-06,+23.0468750000E+00,+22.4609375000E+00,-585.9375000E-03
+3.4000E-06,+23.3398437500E+00,+22.6562500000E+00,-683.5937500E-03
+3.6000E-06,+23.3398437500E+00,+22.6562500000E+00,-683.5937500E-03
+3.8000E-06,+23.2421875000E+00,+22.8515625000E+00,-390.6250000E-03
+4.0000E-06,+23.6328125000E+00,+22.7539062500E+00,-878.9062500E-03
+4.2000E-06,+23.5351562500E+00,+22.9492187500E+00,-585.9375000E-03
+4.4000E-06,+23.7304687500E+00,+23.0468750000E+00,-683.5937500E-03
+4.6000E-06,+23.9257812500E+00,+23.1445312500E+00,-781.2500000E-03
+4.8000E-06,+23.9257812500E+00,+23.4375000000E+00,-488.2812500E-03
+5.0000E-06,+23.9257812500E+00,+23.4375000000E+00,-488.2812500E-03
+5.2000E-06,+24.1210937500E+00,+23.5351562500E+00,-585.9375000E-03
+5.4000E-06,+24.2187500000E+00,+23.5351562500E+00,-683.5937500E-03
+5.6000E-06,+24.3164062500E+00,+23.7304687500E+00,-585.9375000E-03
+5.8000E-06,+24.5117187500E+00,+23.8281250000E+00,-683.5937500E-03
+6.0000E-06,+24.6093750000E+00,+23.8281250000E+00,-781.2500000E-03
+6.2000E-06,+24.7070312500E+00,+23.9257812500E+00,-781.2500000E-03
+6.4000E-06,+24.7070312500E+00,+24.0234375000E+00,-683.5937500E-03
+6.6000E-06,+24.8046875000E+00,+24.2187500000E+00,-585.9375000E-03
+6.8000E-06,+25.0000000000E+00,+24.2187500000E+00,-781.2500000E-03
+7.0000E-06,+24.9023437500E+00,+24.4140625000E+00,-488.2812500E-03
+7.2000E-06,+24.9023437500E+00,+24.3164062500E+00,-585.9375000E-03
+7.4000E-06,+25.3906250000E+00,+24.7070312500E+00,-683.5937500E-03
+7.6000E-06,+25.3906250000E+00,+24.7070312500E+00,-683.5937500E-03
+7.8000E-06,+25.3906250000E+00,+24.7070312500E+00,-683.5937500E-03
+8.0000E-06,+25.5859375000E+00,+24.7070312500E+00,-878.9062500E-03
+8.2000E-06,+25.5859375000E+00,+24.9023437500E+00,-683.5937500E-03
+8.4000E-06,+25.6835937500E+00,+25.1953125000E+00,-488.2812500E-03
+8.6000E-06,+25.6835937500E+00,+24.9023437500E+00,-781.2500000E-03
+8.8000E-06,+25.7812500000E+00,+25.1953125000E+00,-585.9375000E-03
+9.0000E-06,+25.9765625000E+00,+25.1953125000E+00,-781.2500000E-03
+9.2000E-06,+25.9765625000E+00,+25.2929687500E+00,-683.5937500E-03
+9.4000E-06,+26.2695312500E+00,+25.4882812500E+00,-781.2500000E-03
+9.6000E-06,+26.2695312500E+00,+25.5859375000E+00,-683.5937500E-03
+9.8000E-06,+26.3671875000E+00,+25.6835937500E+00,-683.5937500E-03
+10.0000E-06,+26.4648437500E+00,+25.7812500000E+00,-683.5937500E-03
+10.2000E-06,+26.5625000000E+00,+25.7812500000E+00,-781.2500000E-03
+10.4000E-06,+26.5625000000E+00,+25.8789062500E+00,-683.5937500E-03
+10.6000E-06,+26.7578125000E+00,+26.0742187500E+00,-683.5937500E-03
+10.8000E-06,+26.8554687500E+00,+26.1718750000E+00,-683.5937500E-03
+11.0000E-06,+26.8554687500E+00,+26.1718750000E+00,-683.5937500E-03
+11.2000E-06,+26.9531250000E+00,+26.3671875000E+00,-585.9375000E-03
+11.4000E-06,+27.1484375000E+00,+26.3671875000E+00,-781.2500000E-03
+11.6000E-06,+27.3437500000E+00,+26.4648437500E+00,-878.9062500E-03
+11.8000E-06,+27.1484375000E+00,+26.5625000000E+00,-585.9375000E-03
+12.0000E-06,+27.3437500000E+00,+26.4648437500E+00,-878.9062500E-03
+12.2000E-06,+27.5390625000E+00,+26.7578125000E+00,-781.2500000E-03
+12.4000E-06,+27.6367187500E+00,+26.8554687500E+00,-781.2500000E-03
+12.6000E-06,+27.6367187500E+00,+26.9531250000E+00,-683.5937500E-03
+12.8000E-06,+27.7343750000E+00,+27.0507812500E+00,-683.5937500E-03
+13.0000E-06,+27.7343750000E+00,+27.0507812500E+00,-683.5937500E-03
+13.2000E-06,+28.0273437500E+00,+27.1484375000E+00,-878.9062500E-03
+13.4000E-06,+27.9296875000E+00,+27.2460937500E+00,-683.5937500E-03
+13.6000E-06,+28.0273437500E+00,+27.5390625000E+00,-488.2812500E-03
+13.8000E-06,+28.2226562500E+00,+27.5390625000E+00,-683.5937500E-03
+14.0000E-06,+28.4179687500E+00,+27.7343750000E+00,-683.5937500E-03
+14.2000E-06,+28.3203125000E+00,+27.6367187500E+00,-683.5937500E-03
+14.4000E-06,+28.3203125000E+00,+27.7343750000E+00,-585.9375000E-03
+14.6000E-06,+28.5156250000E+00,+27.8320312500E+00,-683.5937500E-03
+14.8000E-06,+28.5156250000E+00,+27.9296875000E+00,-585.9375000E-03
+15.0000E-06,+28.6132812500E+00,+28.1250000000E+00,-488.2812500E-03
+15.2000E-06,+28.8085937500E+00,+28.2226562500E+00,-585.9375000E-03
+15.4000E-06,+29.0039062500E+00,+28.4179687500E+00,-585.9375000E-03
+15.6000E-06,+29.1015625000E+00,+28.4179687500E+00,-683.5937500E-03
+15.8000E-06,+29.1015625000E+00,+28.5156250000E+00,-585.9375000E-03
+16.0000E-06,+29.0039062500E+00,+28.4179687500E+00,-585.9375000E-03
+16.2000E-06,+29.3945312500E+00,+28.8085937500E+00,-585.9375000E-03
+16.4000E-06,+29.3945312500E+00,+28.7109375000E+00,-683.5937500E-03
+16.6000E-06,+29.5898437500E+00,+28.8085937500E+00,-781.2500000E-03
+16.8000E-06,+29.6875000000E+00,+29.1015625000E+00,-585.9375000E-03
+17.0000E-06,+29.5898437500E+00,+29.2968750000E+00,-292.9687500E-03
+17.2000E-06,+29.7851562500E+00,+29.1992187500E+00,-585.9375000E-03
+17.4000E-06,+29.9804687500E+00,+29.2968750000E+00,-683.5937500E-03
+17.6000E-06,+29.9804687500E+00,+29.2968750000E+00,-683.5937500E-03
+17.8000E-06,+29.9804687500E+00,+29.5898437500E+00,-390.6250000E-03
+18.0000E-06,+30.1757812500E+00,+29.4921875000E+00,-683.5937500E-03
+18.2000E-06,+30.3710937500E+00,+29.6875000000E+00,-683.5937500E-03
+18.4000E-06,+30.2734375000E+00,+29.8828125000E+00,-390.6250000E-03
+18.6000E-06,+30.4687500000E+00,+29.8828125000E+00,-585.9375000E-03
+18.8000E-06,+30.5664062500E+00,+30.0781250000E+00,-488.2812500E-03
+19.0000E-06,+30.6640625000E+00,+29.9804687500E+00,-683.5937500E-03
+19.2000E-06,+30.5664062500E+00,+30.1757812500E+00,-390.6250000E-03
+19.4000E-06,+30.7617187500E+00,+30.3710937500E+00,-390.6250000E-03
+19.6000E-06,+31.1523437500E+00,+30.3710937500E+00,-781.2500000E-03
+19.8000E-06,+31.1523437500E+00,+30.4687500000E+00,-683.5937500E-03
+20.0000E-06,+31.3476562500E+00,+30.3710937500E+00,-976.5625000E-03
+20.2000E-06,+31.2500000000E+00,+30.6640625000E+00,-585.9375000E-03
+20.4000E-06,+31.3476562500E+00,+30.7617187500E+00,-585.9375000E-03
+20.6000E-06,+31.5429687500E+00,+30.7617187500E+00,-781.2500000E-03
+20.8000E-06,+31.5429687500E+00,+31.0546875000E+00,-488.2812500E-03
+21.0000E-06,+31.6406250000E+00,+31.0546875000E+00,-585.9375000E-03
+21.2000E-06,+31.8359375000E+00,+31.1523437500E+00,-683.5937500E-03
+21.4000E-06,+31.9335937500E+00,+31.3476562500E+00,-585.9375000E-03
+21.6000E-06,+32.0312500000E+00,+31.3476562500E+00,-683.5937500E-03
+21.8000E-06,+32.0312500000E+00,+31.2500000000E+00,-781.2500000E-03
+22.0000E-06,+32.3242187500E+00,+31.5429687500E+00,-781.2500000E-03
+22.2000E-06,+32.2265625000E+00,+31.7382812500E+00,-488.2812500E-03
+22.4000E-06,+32.4218750000E+00,+31.9335937500E+00,-488.2812500E-03
+22.6000E-06,+32.5195312500E+00,+31.7382812500E+00,-781.2500000E-03
+22.8000E-06,+32.7148437500E+00,+31.8359375000E+00,-878.9062500E-03
+23.0000E-06,+32.6171875000E+00,+32.0312500000E+00,-585.9375000E-03
+23.2000E-06,+32.6171875000E+00,+32.1289062500E+00,-488.2812500E-03
+23.4000E-06,+32.9101562500E+00,+32.3242187500E+00,-585.9375000E-03
+23.6000E-06,+32.9101562500E+00,+32.4218750000E+00,-488.2812500E-03
+23.8000E-06,+33.2031250000E+00,+32.4218750000E+00,-781.2500000E-03
+24.0000E-06,+33.1054687500E+00,+32.6171875000E+00,-488.2812500E-03
+24.2000E-06,+33.2031250000E+00,+32.5195312500E+00,-683.5937500E-03
+24.4000E-06,+33.3007812500E+00,+32.9101562500E+00,-390.6250000E-03
+24.6000E-06,+33.3984375000E+00,+32.8125000000E+00,-585.9375000E-03
+24.8000E-06,+33.4960937500E+00,+32.9101562500E+00,-585.9375000E-03
+25.0000E-06,+33.6914062500E+00,+33.1054687500E+00,-585.9375000E-03
+25.2000E-06,+33.6914062500E+00,+33.2031250000E+00,-488.2812500E-03
+25.4000E-06,+33.7890625000E+00,+33.3007812500E+00,-488.2812500E-03
+25.6000E-06,+33.9843750000E+00,+33.3984375000E+00,-585.9375000E-03
+25.8000E-06,+33.9843750000E+00,+33.4960937500E+00,-488.2812500E-03
+26.0000E-06,+34.1796875000E+00,+33.7890625000E+00,-390.6250000E-03
+26.2000E-06,+34.1796875000E+00,+33.5937500000E+00,-585.9375000E-03
+26.4000E-06,+34.3750000000E+00,+33.7890625000E+00,-585.9375000E-03
+26.6000E-06,+34.4726562500E+00,+34.0820312500E+00,-390.6250000E-03
+26.8000E-06,+34.4726562500E+00,+34.0820312500E+00,-390.6250000E-03
+27.0000E-06,+34.7656250000E+00,+34.0820312500E+00,-683.5937500E-03
+27.2000E-06,+34.6679687500E+00,+34.3750000000E+00,-292.9687500E-03
+27.4000E-06,+34.8632812500E+00,+34.4726562500E+00,-390.6250000E-03
+27.6000E-06,+34.9609375000E+00,+34.3750000000E+00,-585.9375000E-03
+27.8000E-06,+35.0585937500E+00,+34.5703125000E+00,-488.2812500E-03
+28.0000E-06,+35.1562500000E+00,+34.5703125000E+00,-585.9375000E-03
+28.2000E-06,+35.2539062500E+00,+34.7656250000E+00,-488.2812500E-03
+28.4000E-06,+35.1562500000E+00,+34.8632812500E+00,-292.9687500E-03
+28.6000E-06,+35.3515625000E+00,+34.9609375000E+00,-390.6250000E-03
+28.8000E-06,+35.5468750000E+00,+34.9609375000E+00,-585.9375000E-03
+29.0000E-06,+35.5468750000E+00,+35.2539062500E+00,-292.9687500E-03
+29.2000E-06,+35.6445312500E+00,+35.2539062500E+00,-390.6250000E-03
+29.4000E-06,+35.8398437500E+00,+35.3515625000E+00,-488.2812500E-03
+29.6000E-06,+35.8398437500E+00,+35.5468750000E+00,-292.9687500E-03
+29.8000E-06,+36.0351562500E+00,+35.4492187500E+00,-585.9375000E-03
+30.0000E-06,+36.1328125000E+00,+35.6445312500E+00,-488.2812500E-03
+30.2000E-06,+36.2304687500E+00,+35.5468750000E+00,-683.5937500E-03
+30.4000E-06,+36.4257812500E+00,+35.7421875000E+00,-683.5937500E-03
+30.6000E-06,+36.3281250000E+00,+35.7421875000E+00,-585.9375000E-03
+30.8000E-06,+36.4257812500E+00,+35.9375000000E+00,-488.2812500E-03
+31.0000E-06,+36.6210937500E+00,+35.9375000000E+00,-683.5937500E-03
+31.2000E-06,+36.5234375000E+00,+36.1328125000E+00,-390.6250000E-03
+31.4000E-06,+36.7187500000E+00,+36.1328125000E+00,-585.9375000E-03
+31.6000E-06,+36.8164062500E+00,+36.3281250000E+00,-488.2812500E-03
+31.8000E-06,+36.9140625000E+00,+36.5234375000E+00,-390.6250000E-03
+32.0000E-06,+37.0117187500E+00,+36.4257812500E+00,-585.9375000E-03
+32.2000E-06,+37.2070312500E+00,+36.6210937500E+00,-585.9375000E-03
+32.4000E-06,+37.1093750000E+00,+36.8164062500E+00,-292.9687500E-03
+32.6000E-06,+37.3046875000E+00,+36.9140625000E+00,-390.6250000E-03
+32.8000E-06,+37.2070312500E+00,+36.8164062500E+00,-390.6250000E-03
+33.0000E-06,+37.4023437500E+00,+37.1093750000E+00,-292.9687500E-03
+33.2000E-06,+37.5976562500E+00,+37.1093750000E+00,-488.2812500E-03
+33.4000E-06,+37.6953125000E+00,+37.3046875000E+00,-390.6250000E-03
+33.6000E-06,+37.6953125000E+00,+37.4023437500E+00,-292.9687500E-03
+33.8000E-06,+37.9882812500E+00,+37.5976562500E+00,-390.6250000E-03
+34.0000E-06,+37.8906250000E+00,+37.5976562500E+00,-292.9687500E-03
+34.2000E-06,+38.0859375000E+00,+37.7929687500E+00,-292.9687500E-03
+34.4000E-06,+37.8906250000E+00,+37.7929687500E+00,-97.6562500E-03
+34.6000E-06,+38.3789062500E+00,+37.7929687500E+00,-585.9375000E-03
+34.8000E-06,+38.1835937500E+00,+37.7929687500E+00,-390.6250000E-03
+35.0000E-06,+38.3789062500E+00,+38.0859375000E+00,-292.9687500E-03
+35.2000E-06,+38.4765625000E+00,+38.1835937500E+00,-292.9687500E-03
+35.4000E-06,+38.6718750000E+00,+38.3789062500E+00,-292.9687500E-03
+35.6000E-06,+38.7695312500E+00,+38.3789062500E+00,-390.6250000E-03
+35.8000E-06,+38.9648437500E+00,+38.1835937500E+00,-781.2500000E-03
+36.0000E-06,+38.9648437500E+00,+38.3789062500E+00,-585.9375000E-03
+36.2000E-06,+39.0625000000E+00,+38.6718750000E+00,-390.6250000E-03
+36.4000E-06,+39.1601562500E+00,+38.7695312500E+00,-390.6250000E-03
+36.6000E-06,+39.4531250000E+00,+38.7695312500E+00,-683.5937500E-03
+36.8000E-06,+39.2578125000E+00,+38.9648437500E+00,-292.9687500E-03
+37.0000E-06,+39.4531250000E+00,+39.0625000000E+00,-390.6250000E-03
+37.2000E-06,+39.6484375000E+00,+38.9648437500E+00,-683.5937500E-03
+37.4000E-06,+39.5507812500E+00,+39.2578125000E+00,-292.9687500E-03
+37.6000E-06,+39.7460937500E+00,+39.0625000000E+00,-683.5937500E-03
+37.8000E-06,+39.8437500000E+00,+39.2578125000E+00,-585.9375000E-03
+38.0000E-06,+39.6484375000E+00,+39.2578125000E+00,-390.6250000E-03
+38.2000E-06,+39.9414062500E+00,+39.4531250000E+00,-488.2812500E-03
+38.4000E-06,+40.0390625000E+00,+39.4531250000E+00,-585.9375000E-03
+38.6000E-06,+40.1367187500E+00,+39.6484375000E+00,-488.2812500E-03
+38.8000E-06,+40.2343750000E+00,+39.7460937500E+00,-488.2812500E-03
+39.0000E-06,+40.4296875000E+00,+39.9414062500E+00,-488.2812500E-03
+39.2000E-06,+40.5273437500E+00,+39.9414062500E+00,-585.9375000E-03
+39.4000E-06,+40.6250000000E+00,+40.1367187500E+00,-488.2812500E-03
+39.6000E-06,+40.7226562500E+00,+40.2343750000E+00,-488.2812500E-03
+39.8000E-06,+40.8203125000E+00,+40.3320312500E+00,-488.2812500E-03
+40.0000E-06,+41.0156250000E+00,+40.3320312500E+00,-683.5937500E-03
+40.2000E-06,+41.2109375000E+00,+40.4296875000E+00,-781.2500000E-03
+40.4000E-06,+41.2109375000E+00,+40.5273437500E+00,-683.5937500E-03
+40.6000E-06,+41.2109375000E+00,+40.7226562500E+00,-488.2812500E-03
+40.8000E-06,+41.6015625000E+00,+40.6250000000E+00,-976.5625000E-03
+41.0000E-06,+41.5039062500E+00,+40.7226562500E+00,-781.2500000E-03
+41.2000E-06,+41.6015625000E+00,+40.9179687500E+00,-683.5937500E-03
+41.4000E-06,+41.6015625000E+00,+41.0156250000E+00,-585.9375000E-03
+41.6000E-06,+41.6992187500E+00,+41.1132812500E+00,-585.9375000E-03
+41.8000E-06,+41.8945312500E+00,+41.3085937500E+00,-585.9375000E-03
+42.0000E-06,+41.8945312500E+00,+41.3085937500E+00,-585.9375000E-03
+42.2000E-06,+41.9921875000E+00,+41.4062500000E+00,-585.9375000E-03
+42.4000E-06,+42.0898437500E+00,+41.6015625000E+00,-488.2812500E-03
+42.6000E-06,+42.1875000000E+00,+41.6015625000E+00,-585.9375000E-03
+42.8000E-06,+42.3828125000E+00,+41.7968750000E+00,-585.9375000E-03
+43.0000E-06,+42.4804687500E+00,+41.8945312500E+00,-585.9375000E-03
+43.2000E-06,+42.4804687500E+00,+41.8945312500E+00,-585.9375000E-03
+43.4000E-06,+42.5781250000E+00,+42.0898437500E+00,-488.2812500E-03
+43.6000E-06,+42.7734375000E+00,+42.2851562500E+00,-488.2812500E-03
+43.8000E-06,+42.9687500000E+00,+42.2851562500E+00,-683.5937500E-03
+44.0000E-06,+42.8710937500E+00,+42.3828125000E+00,-488.2812500E-03
+44.2000E-06,+43.0664062500E+00,+42.3828125000E+00,-683.5937500E-03
+44.4000E-06,+43.1640625000E+00,+42.4804687500E+00,-683.5937500E-03
+44.6000E-06,+43.2617187500E+00,+42.6757812500E+00,-585.9375000E-03
+44.8000E-06,+43.2617187500E+00,+42.7734375000E+00,-488.2812500E-03
+45.0000E-06,+43.5546875000E+00,+42.8710937500E+00,-683.5937500E-03
+45.2000E-06,+43.7500000000E+00,+42.8710937500E+00,-878.9062500E-03
+45.4000E-06,+43.6523437500E+00,+43.0664062500E+00,-585.9375000E-03
+45.6000E-06,+43.8476562500E+00,+43.1640625000E+00,-683.5937500E-03
+45.8000E-06,+44.0429687500E+00,+43.2617187500E+00,-781.2500000E-03
+46.0000E-06,+43.9453125000E+00,+43.3593750000E+00,-585.9375000E-03
+46.2000E-06,+44.0429687500E+00,+43.5546875000E+00,-488.2812500E-03
+46.4000E-06,+44.2382812500E+00,+43.5546875000E+00,-683.5937500E-03
+46.6000E-06,+44.1406250000E+00,+43.5546875000E+00,-585.9375000E-03
+46.8000E-06,+44.4335937500E+00,+43.7500000000E+00,-683.5937500E-03
+47.0000E-06,+44.3359375000E+00,+43.8476562500E+00,-488.2812500E-03
+47.2000E-06,+44.5312500000E+00,+43.8476562500E+00,-683.5937500E-03
+47.4000E-06,+44.6289062500E+00,+43.9453125000E+00,-683.5937500E-03
+47.6000E-06,+44.8242187500E+00,+44.1406250000E+00,-683.5937500E-03
+47.8000E-06,+44.8242187500E+00,+44.2382812500E+00,-585.9375000E-03
+48.0000E-06,+45.0195312500E+00,+44.5312500000E+00,-488.2812500E-03
+48.2000E-06,+44.8242187500E+00,+44.6289062500E+00,-195.3125000E-03
+48.4000E-06,+44.9218750000E+00,+44.7265625000E+00,-195.3125000E-03
+48.6000E-06,+45.1171875000E+00,+44.5312500000E+00,-585.9375000E-03
+48.8000E-06,+45.2148437500E+00,+44.9218750000E+00,-292.9687500E-03
+49.0000E-06,+45.3125000000E+00,+45.0195312500E+00,-292.9687500E-03
+49.2000E-06,+45.4101562500E+00,+45.0195312500E+00,-390.6250000E-03
+49.4000E-06,+45.4101562500E+00,+45.1171875000E+00,-292.9687500E-03
+49.6000E-06,+45.7031250000E+00,+45.3125000000E+00,-390.6250000E-03
+49.8000E-06,+45.8007812500E+00,+45.3125000000E+00,-488.2812500E-03
+50.0000E-06,+45.8984375000E+00,+45.4101562500E+00,-488.2812500E-03
+50.2000E-06,+45.9960937500E+00,+45.6054687500E+00,-390.6250000E-03
+50.4000E-06,+46.0937500000E+00,+45.8984375000E+00,-195.3125000E-03
+50.6000E-06,+46.1914062500E+00,+45.8007812500E+00,-390.6250000E-03
+50.8000E-06,+46.1914062500E+00,+45.8007812500E+00,-390.6250000E-03
+51.0000E-06,+46.4843750000E+00,+45.8007812500E+00,-683.5937500E-03
+51.2000E-06,+46.4843750000E+00,+46.0937500000E+00,-390.6250000E-03
+51.4000E-06,+46.4843750000E+00,+46.2890625000E+00,-195.3125000E-03
+51.6000E-06,+46.6796875000E+00,+46.2890625000E+00,-390.6250000E-03
+51.8000E-06,+46.5820312500E+00,+46.5820312500E+00,-0.0E+00
+52.0000E-06,+46.8750000000E+00,+46.5820312500E+00,-292.9687500E-03
+52.2000E-06,+46.9726562500E+00,+46.4843750000E+00,-488.2812500E-03
+52.4000E-06,+46.8750000000E+00,+46.7773437500E+00,-97.6562500E-03
+52.6000E-06,+47.1679687500E+00,+46.8750000000E+00,-292.9687500E-03
+52.8000E-06,+47.2656250000E+00,+46.8750000000E+00,-390.6250000E-03
+53.0000E-06,+47.5585937500E+00,+47.1679687500E+00,-390.6250000E-03
+53.2000E-06,+47.4609375000E+00,+47.1679687500E+00,-292.9687500E-03
+53.4000E-06,+47.7539062500E+00,+47.2656250000E+00,-488.2812500E-03
+53.6000E-06,+47.6562500000E+00,+47.3632812500E+00,-292.9687500E-03
+53.8000E-06,+47.6562500000E+00,+47.3632812500E+00,-292.9687500E-03
+54.0000E-06,+47.7539062500E+00,+47.4609375000E+00,-292.9687500E-03
+54.2000E-06,+47.8515625000E+00,+47.4609375000E+00,-390.6250000E-03
+54.4000E-06,+48.0468750000E+00,+47.6562500000E+00,-390.6250000E-03
+54.6000E-06,+48.2421875000E+00,+47.7539062500E+00,-488.2812500E-03
+54.8000E-06,+48.2421875000E+00,+47.7539062500E+00,-488.2812500E-03
+55.0000E-06,+48.2421875000E+00,+48.0468750000E+00,-195.3125000E-03
+55.2000E-06,+48.3398437500E+00,+48.2421875000E+00,-97.6562500E-03
+55.4000E-06,+48.4375000000E+00,+48.0468750000E+00,-390.6250000E-03
+55.6000E-06,+48.6328125000E+00,+48.3398437500E+00,-292.9687500E-03
+55.8000E-06,+48.6328125000E+00,+48.5351562500E+00,-97.6562500E-03
+56.0000E-06,+48.7304687500E+00,+48.4375000000E+00,-292.9687500E-03
+56.2000E-06,+48.8281250000E+00,+48.6328125000E+00,-195.3125000E-03
+56.4000E-06,+48.9257812500E+00,+48.8281250000E+00,-97.6562500E-03
+56.6000E-06,+49.1210937500E+00,+48.8281250000E+00,-292.9687500E-03
+56.8000E-06,+49.2187500000E+00,+48.9257812500E+00,-292.9687500E-03
+57.0000E-06,+49.2187500000E+00,+49.1210937500E+00,-97.6562500E-03
+57.2000E-06,+49.2187500000E+00,+49.1210937500E+00,-97.6562500E-03
+57.4000E-06,+49.4140625000E+00,+49.3164062500E+00,-97.6562500E-03
+57.6000E-06,+49.5117187500E+00,+49.3164062500E+00,-195.3125000E-03
+57.8000E-06,+49.5117187500E+00,+49.4140625000E+00,-97.6562500E-03
+58.0000E-06,+49.7070312500E+00,+49.7070312500E+00,-0.0E+00
+58.2000E-06,+49.9023437500E+00,+49.7070312500E+00,-195.3125000E-03
+58.4000E-06,+49.9023437500E+00,+49.8046875000E+00,-97.6562500E-03
+58.6000E-06,+50.1953125000E+00,+49.8046875000E+00,-390.6250000E-03
+58.8000E-06,+50.4882812500E+00,+50.0000000000E+00,-488.2812500E-03
